timestamp,pid,cpu_percent,memory_percent,rss_kb,command
2026-08-16T13:53:44+0700,83717,12.3,0.3,51520,/opt/homebrew/bin/node server.js
2026-08-16T13:53:45+0700,83717,6.2,0.3,49632,/opt/homebrew/bin/node server.js
2026-08-16T13:53:46+0700,83717,5.3,0.3,53744,/opt/homebrew/bin/node server.js
2026-08-16T13:53:47+0700,83717,7.9,0.3,57904,/opt/homebrew/bin/node server.js
2026-08-16T13:53:48+0700,83717,4.5,0.4,61840,/opt/homebrew/bin/node server.js
2026-08-16T13:53:49+0700,83717,7.8,0.2,38528,/opt/homebrew/bin/node server.js
2026-08-16T13:53:50+0700,83717,22.9,0.2,37712,/opt/homebrew/bin/node server.js
2026-08-16T13:53:51+0700,83717,21.2,0.2,40880,/opt/homebrew/bin/node server.js
2026-08-16T13:53:52+0700,83717,19.9,0.3,43856,/opt/homebrew/bin/node server.js
2026-08-16T13:53:54+0700,83717,12.8,0.3,43152,/opt/homebrew/bin/node server.js
2026-08-16T13:53:55+0700,83717,18.2,0.3,47168,/opt/homebrew/bin/node server.js
2026-08-16T13:53:56+0700,83717,15.3,0.3,48064,/opt/homebrew/bin/node server.js
2026-08-16T13:53:57+0700,83717,14.0,0.3,50560,/opt/homebrew/bin/node server.js
2026-08-16T13:53:58+0700,83717,26.9,0.3,57696,/opt/homebrew/bin/node server.js
2026-08-16T13:53:59+0700,83717,6.9,0.3,57328,/opt/homebrew/bin/node server.js
2026-08-16T13:54:00+0700,83717,4.6,0.3,58480,/opt/homebrew/bin/node server.js
2026-08-16T13:54:01+0700,83717,7.0,0.4,60880,/opt/homebrew/bin/node server.js
2026-08-16T13:54:02+0700,83717,4.9,0.4,60880,/opt/homebrew/bin/node server.js
2026-08-16T13:54:03+0700,83717,4.0,0.4,63584,/opt/homebrew/bin/node server.js
2026-08-16T13:54:04+0700,83717,3.5,0.4,66960,/opt/homebrew/bin/node server.js
2026-08-16T13:54:05+0700,83717,10.1,0.4,62864,/opt/homebrew/bin/node server.js
2026-08-16T13:54:06+0700,83717,3.7,0.4,65856,/opt/homebrew/bin/node server.js
2026-08-16T13:54:07+0700,83717,3.4,0.4,66912,/opt/homebrew/bin/node server.js
2026-08-16T13:54:08+0700,83717,9.8,0.3,48192,/opt/homebrew/bin/node server.js
2026-08-16T13:54:09+0700,83717,6.9,0.3,57776,/opt/homebrew/bin/node server.js
2026-08-16T13:54:10+0700,83717,10.5,0.4,63776,/opt/homebrew/bin/node server.js
2026-08-16T13:54:11+0700,83717,8.9,0.4,63984,/opt/homebrew/bin/node server.js
2026-08-16T13:54:12+0700,83717,5.9,0.4,64048,/opt/homebrew/bin/node server.js
2026-08-16T13:54:13+0700,83717,5.7,0.4,64560,/opt/homebrew/bin/node server.js
2026-08-16T13:54:14+0700,83717,7.0,0.4,64752,/opt/homebrew/bin/node server.js
2026-08-16T13:54:15+0700,83717,6.6,0.4,62384,/opt/homebrew/bin/node server.js
2026-08-16T13:54:17+0700,83717,7.3,0.4,65680,/opt/homebrew/bin/node server.js
2026-08-16T13:54:18+0700,83717,4.5,0.4,65856,/opt/homebrew/bin/node server.js
2026-08-16T13:54:19+0700,83717,3.6,0.4,67824,/opt/homebrew/bin/node server.js
2026-08-16T13:54:20+0700,83717,6.2,0.4,68064,/opt/homebrew/bin/node server.js
2026-08-16T13:54:21+0700,83717,11.2,0.4,68464,/opt/homebrew/bin/node server.js
2026-08-16T13:54:22+0700,83717,10.4,0.4,68320,/opt/homebrew/bin/node server.js
2026-08-16T13:54:23+0700,83717,8.2,0.4,68352,/opt/homebrew/bin/node server.js
2026-08-16T13:54:24+0700,83717,8.3,0.4,68752,/opt/homebrew/bin/node server.js
2026-08-16T13:54:25+0700,83717,7.9,0.4,68912,/opt/homebrew/bin/node server.js
2026-08-16T13:54:26+0700,83717,17.0,0.4,68912,/opt/homebrew/bin/node server.js
2026-08-16T13:54:27+0700,83717,18.0,0.4,69296,/opt/homebrew/bin/node server.js
2026-08-16T13:54:28+0700,83717,15.6,0.4,69296,/opt/homebrew/bin/node server.js
2026-08-16T13:54:29+0700,83717,15.6,0.4,69296,/opt/homebrew/bin/node server.js
2026-08-16T13:54:30+0700,83717,12.3,0.4,69232,/opt/homebrew/bin/node server.js
2026-08-16T13:54:31+0700,83717,18.2,0.4,68880,/opt/homebrew/bin/node server.js
2026-08-16T13:54:32+0700,83717,8.9,0.4,68800,/opt/homebrew/bin/node server.js
2026-08-16T13:54:33+0700,83717,8.2,0.4,68800,/opt/homebrew/bin/node server.js
2026-08-16T13:54:34+0700,83717,9.6,0.4,68576,/opt/homebrew/bin/node server.js
2026-08-16T13:54:35+0700,83717,7.1,0.4,68064,/opt/homebrew/bin/node server.js
2026-08-16T13:54:36+0700,83717,7.1,0.4,66112,/opt/homebrew/bin/node server.js
2026-08-16T13:54:37+0700,83717,4.4,0.4,70464,/opt/homebrew/bin/node server.js
2026-08-16T13:54:38+0700,83717,5.0,0.4,70416,/opt/homebrew/bin/node server.js
2026-08-16T13:54:39+0700,83717,5.6,0.4,70336,/opt/homebrew/bin/node server.js
2026-08-16T13:54:40+0700,83717,4.2,0.4,70224,/opt/homebrew/bin/node server.js
2026-08-16T13:54:41+0700,83717,7.4,0.4,64672,/opt/homebrew/bin/node server.js
2026-08-16T13:54:42+0700,83717,4.9,0.4,66736,/opt/homebrew/bin/node server.js
2026-08-16T13:54:44+0700,83717,5.0,0.4,67376,/opt/homebrew/bin/node server.js
2026-08-16T13:54:45+0700,83717,7.9,0.4,69200,/opt/homebrew/bin/node server.js
2026-08-16T13:54:46+0700,83717,5.3,0.4,69328,/opt/homebrew/bin/node server.js
2026-08-16T13:54:47+0700,83717,5.0,0.4,67184,/opt/homebrew/bin/node server.js
2026-08-16T13:54:48+0700,83717,7.1,0.4,67056,/opt/homebrew/bin/node server.js
2026-08-16T13:54:49+0700,83717,9.0,0.4,67056,/opt/homebrew/bin/node server.js
2026-08-16T13:54:50+0700,83717,8.6,0.4,67776,/opt/homebrew/bin/node server.js
