timestamp,pid,cpu_percent,memory_percent,rss_kb,command
2026-08-16T13:42:50+0700,83717,6.6,0.3,51424,/opt/homebrew/bin/node server.js
2026-08-16T13:42:51+0700,83717,7.4,0.3,51104,/opt/homebrew/bin/node server.js
2026-08-16T13:42:52+0700,83717,6.2,0.3,43920,/opt/homebrew/bin/node server.js
2026-08-16T13:42:54+0700,83717,15.7,0.2,35696,/opt/homebrew/bin/node server.js
2026-08-16T13:42:55+0700,83717,9.4,0.2,38880,/opt/homebrew/bin/node server.js
2026-08-16T13:42:56+0700,83717,5.2,0.3,50976,/opt/homebrew/bin/node server.js
2026-08-16T13:42:57+0700,83717,9.1,0.3,47888,/opt/homebrew/bin/node server.js
2026-08-16T13:42:58+0700,83717,12.3,0.3,46688,/opt/homebrew/bin/node server.js
2026-08-16T13:42:59+0700,83717,11.1,0.2,35920,/opt/homebrew/bin/node server.js
2026-08-16T13:43:00+0700,83717,13.3,0.3,53312,/opt/homebrew/bin/node server.js
2026-08-16T13:43:01+0700,83717,14.5,0.3,56464,/opt/homebrew/bin/node server.js
2026-08-16T13:43:02+0700,83717,12.2,0.3,57952,/opt/homebrew/bin/node server.js
2026-08-16T13:43:03+0700,83717,12.2,0.2,37920,/opt/homebrew/bin/node server.js
2026-08-16T13:43:04+0700,83717,19.7,0.3,50544,/opt/homebrew/bin/node server.js
2026-08-16T13:43:05+0700,83717,12.0,0.3,50112,/opt/homebrew/bin/node server.js
2026-08-16T13:43:06+0700,83717,9.4,0.3,51616,/opt/homebrew/bin/node server.js
2026-08-16T13:43:07+0700,83717,10.1,0.3,52960,/opt/homebrew/bin/node server.js
2026-08-16T13:43:08+0700,83717,15.8,0.4,60304,/opt/homebrew/bin/node server.js
2026-08-16T13:43:09+0700,83717,13.5,0.3,56416,/opt/homebrew/bin/node server.js
2026-08-16T13:43:10+0700,83717,14.9,0.3,52528,/opt/homebrew/bin/node server.js
2026-08-16T13:43:11+0700,83717,9.9,0.3,52144,/opt/homebrew/bin/node server.js
2026-08-16T13:43:13+0700,83717,9.9,0.3,51488,/opt/homebrew/bin/node server.js
2026-08-16T13:43:14+0700,83717,5.9,0.3,53504,/opt/homebrew/bin/node server.js
2026-08-16T13:43:15+0700,83717,22.2,0.3,52592,/opt/homebrew/bin/node server.js
2026-08-16T13:43:16+0700,83717,16.9,0.3,51360,/opt/homebrew/bin/node server.js
2026-08-16T13:43:17+0700,83717,17.0,0.3,52816,/opt/homebrew/bin/node server.js
2026-08-16T13:43:18+0700,83717,10.3,0.3,54720,/opt/homebrew/bin/node server.js
2026-08-16T13:43:19+0700,83717,11.3,0.3,53616,/opt/homebrew/bin/node server.js
2026-08-16T13:43:20+0700,83717,10.0,0.3,46736,/opt/homebrew/bin/node server.js
2026-08-16T13:43:21+0700,83717,18.1,0.3,45424,/opt/homebrew/bin/node server.js
2026-08-16T13:43:22+0700,83717,14.6,0.3,56816,/opt/homebrew/bin/node server.js
2026-08-16T13:43:23+0700,83717,13.6,0.3,56912,/opt/homebrew/bin/node server.js
2026-08-16T13:43:24+0700,83717,11.6,0.3,55536,/opt/homebrew/bin/node server.js
2026-08-16T13:43:25+0700,83717,8.3,0.3,49904,/opt/homebrew/bin/node server.js
2026-08-16T13:43:26+0700,83717,4.3,0.2,36336,/opt/homebrew/bin/node server.js
2026-08-16T13:43:27+0700,83717,6.4,0.3,55072,/opt/homebrew/bin/node server.js
2026-08-16T13:43:28+0700,83717,8.6,0.3,54160,/opt/homebrew/bin/node server.js
2026-08-16T13:43:29+0700,83717,7.8,0.3,54208,/opt/homebrew/bin/node server.js
2026-08-16T13:43:30+0700,83717,4.6,0.3,54608,/opt/homebrew/bin/node server.js
2026-08-16T13:43:31+0700,83717,11.1,0.3,55872,/opt/homebrew/bin/node server.js
2026-08-16T13:43:32+0700,83717,10.0,0.3,58272,/opt/homebrew/bin/node server.js
2026-08-16T13:43:33+0700,83717,9.4,0.4,60832,/opt/homebrew/bin/node server.js
2026-08-16T13:43:34+0700,83717,10.3,0.2,41696,/opt/homebrew/bin/node server.js
2026-08-16T13:43:35+0700,83717,17.0,0.3,54672,/opt/homebrew/bin/node server.js
2026-08-16T13:43:36+0700,83717,12.1,0.3,56656,/opt/homebrew/bin/node server.js
2026-08-16T13:43:37+0700,83717,11.3,0.3,58640,/opt/homebrew/bin/node server.js
2026-08-16T13:43:38+0700,83717,8.2,0.3,55232,/opt/homebrew/bin/node server.js
2026-08-16T13:43:39+0700,83717,13.6,0.3,55472,/opt/homebrew/bin/node server.js
2026-08-16T13:43:41+0700,83717,9.3,0.2,41152,/opt/homebrew/bin/node server.js
2026-08-16T13:43:42+0700,83717,8.1,0.2,40400,/opt/homebrew/bin/node server.js
2026-08-16T13:43:43+0700,83717,7.0,0.3,42832,/opt/homebrew/bin/node server.js
2026-08-16T13:43:44+0700,83717,9.5,0.3,55360,/opt/homebrew/bin/node server.js
2026-08-16T13:43:45+0700,83717,9.3,0.3,52944,/opt/homebrew/bin/node server.js
2026-08-16T13:43:46+0700,83717,5.7,0.3,53712,/opt/homebrew/bin/node server.js
2026-08-16T13:43:47+0700,83717,9.7,0.3,52496,/opt/homebrew/bin/node server.js
2026-08-16T13:43:48+0700,83717,9.1,0.2,38640,/opt/homebrew/bin/node server.js
2026-08-16T13:43:49+0700,83717,9.0,0.3,50272,/opt/homebrew/bin/node server.js
2026-08-16T13:43:50+0700,83717,10.3,0.3,49344,/opt/homebrew/bin/node server.js
2026-08-16T13:43:51+0700,83717,13.1,0.3,50208,/opt/homebrew/bin/node server.js
2026-08-16T13:43:52+0700,83717,9.7,0.3,52512,/opt/homebrew/bin/node server.js
2026-08-16T13:43:53+0700,83717,10.6,0.3,53408,/opt/homebrew/bin/node server.js
2026-08-16T13:43:54+0700,83717,9.0,0.3,52272,/opt/homebrew/bin/node server.js
2026-08-16T13:43:55+0700,83717,11.2,0.3,51456,/opt/homebrew/bin/node server.js
2026-08-16T13:43:56+0700,83717,10.5,0.3,53344,/opt/homebrew/bin/node server.js
2026-08-16T13:43:57+0700,83717,11.2,0.3,57440,/opt/homebrew/bin/node server.js
2026-08-16T13:43:58+0700,83717,8.5,0.3,56288,/opt/homebrew/bin/node server.js
2026-08-16T13:43:59+0700,83717,13.1,0.3,49168,/opt/homebrew/bin/node server.js
2026-08-16T13:44:00+0700,83717,8.9,0.4,61008,/opt/homebrew/bin/node server.js
2026-08-16T13:44:01+0700,83717,8.3,0.3,55280,/opt/homebrew/bin/node server.js
2026-08-16T13:44:02+0700,83717,9.8,0.3,50080,/opt/homebrew/bin/node server.js
2026-08-16T13:44:03+0700,83717,10.4,0.3,49520,/opt/homebrew/bin/node server.js
2026-08-16T13:44:04+0700,83717,8.9,0.3,51088,/opt/homebrew/bin/node server.js
2026-08-16T13:44:05+0700,83717,6.2,0.2,40224,/opt/homebrew/bin/node server.js
2026-08-16T13:44:06+0700,83717,4.8,0.3,51520,/opt/homebrew/bin/node server.js
2026-08-16T13:44:07+0700,83717,6.7,0.3,52256,/opt/homebrew/bin/node server.js
2026-08-16T13:44:08+0700,83717,12.3,0.2,33920,/opt/homebrew/bin/node server.js
2026-08-16T13:44:09+0700,83717,15.5,0.2,34480,/opt/homebrew/bin/node server.js
2026-08-16T13:44:10+0700,83717,8.4,0.2,35232,/opt/homebrew/bin/node server.js
2026-08-16T13:44:11+0700,83717,10.4,0.2,37200,/opt/homebrew/bin/node server.js
2026-08-16T13:44:12+0700,83717,12.5,0.2,35776,/opt/homebrew/bin/node server.js
2026-08-16T13:44:13+0700,83717,12.2,0.2,37040,/opt/homebrew/bin/node server.js
2026-08-16T13:44:14+0700,83717,13.4,0.2,39760,/opt/homebrew/bin/node server.js
2026-08-16T13:44:16+0700,83717,9.8,0.2,39776,/opt/homebrew/bin/node server.js
2026-08-16T13:44:17+0700,83717,14.9,0.3,42448,/opt/homebrew/bin/node server.js
2026-08-16T13:44:18+0700,83717,18.8,0.3,43760,/opt/homebrew/bin/node server.js
2026-08-16T13:44:19+0700,83717,17.1,0.3,42064,/opt/homebrew/bin/node server.js
2026-08-16T13:44:20+0700,83717,10.9,0.3,46560,/opt/homebrew/bin/node server.js
2026-08-16T13:44:21+0700,83717,14.7,0.3,45712,/opt/homebrew/bin/node server.js
2026-08-16T13:44:22+0700,83717,12.7,0.3,46512,/opt/homebrew/bin/node server.js
2026-08-16T13:44:23+0700,83717,13.6,0.3,46912,/opt/homebrew/bin/node server.js
2026-08-16T13:44:24+0700,83717,14.4,0.3,49168,/opt/homebrew/bin/node server.js
2026-08-16T13:44:25+0700,83717,7.3,0.3,52704,/opt/homebrew/bin/node server.js
2026-08-16T13:44:26+0700,83717,14.7,0.3,51776,/opt/homebrew/bin/node server.js
2026-08-16T13:44:27+0700,83717,19.3,0.3,52320,/opt/homebrew/bin/node server.js
2026-08-16T13:44:28+0700,83717,10.9,0.3,51664,/opt/homebrew/bin/node server.js
2026-08-16T13:44:29+0700,83717,8.9,0.3,42736,/opt/homebrew/bin/node server.js
2026-08-16T13:44:30+0700,83717,11.1,0.3,43664,/opt/homebrew/bin/node server.js
2026-08-16T13:44:31+0700,83717,21.1,0.2,33520,/opt/homebrew/bin/node server.js
2026-08-16T13:44:32+0700,83717,22.0,0.3,50608,/opt/homebrew/bin/node server.js
2026-08-16T13:44:33+0700,83717,16.0,0.3,50512,/opt/homebrew/bin/node server.js
2026-08-16T13:44:34+0700,83717,18.5,0.3,51152,/opt/homebrew/bin/node server.js
2026-08-16T13:44:35+0700,83717,11.1,0.2,38352,/opt/homebrew/bin/node server.js
2026-08-16T13:44:36+0700,83717,18.6,0.3,53792,/opt/homebrew/bin/node server.js
2026-08-16T13:44:37+0700,83717,16.8,0.3,56608,/opt/homebrew/bin/node server.js
2026-08-16T13:44:38+0700,83717,15.5,0.3,58272,/opt/homebrew/bin/node server.js
2026-08-16T13:44:40+0700,83717,14.6,0.3,56688,/opt/homebrew/bin/node server.js
2026-08-16T13:44:41+0700,83717,9.2,0.3,42096,/opt/homebrew/bin/node server.js
2026-08-16T13:44:42+0700,83717,14.8,0.3,53904,/opt/homebrew/bin/node server.js
2026-08-16T13:44:43+0700,83717,10.0,0.3,56400,/opt/homebrew/bin/node server.js
2026-08-16T13:44:44+0700,83717,11.3,0.3,57008,/opt/homebrew/bin/node server.js
2026-08-16T13:44:45+0700,83717,11.9,0.4,64304,/opt/homebrew/bin/node server.js
2026-08-16T13:44:46+0700,83717,7.6,0.3,43072,/opt/homebrew/bin/node server.js
2026-08-16T13:44:47+0700,83717,11.8,0.3,46864,/opt/homebrew/bin/node server.js
2026-08-16T13:44:48+0700,83717,14.1,0.2,33408,/opt/homebrew/bin/node server.js
2026-08-16T13:44:49+0700,83717,16.5,0.2,35904,/opt/homebrew/bin/node server.js
2026-08-16T13:44:50+0700,83717,24.6,0.3,49024,/opt/homebrew/bin/node server.js
2026-08-16T13:44:51+0700,83717,16.0,0.3,51280,/opt/homebrew/bin/node server.js
2026-08-16T13:44:52+0700,83717,15.6,0.3,50912,/opt/homebrew/bin/node server.js
2026-08-16T13:44:53+0700,83717,16.8,0.2,36176,/opt/homebrew/bin/node server.js
2026-08-16T13:44:54+0700,83717,19.2,0.3,53648,/opt/homebrew/bin/node server.js
2026-08-16T13:44:55+0700,83717,13.3,0.3,50960,/opt/homebrew/bin/node server.js
2026-08-16T13:44:56+0700,83717,14.0,0.2,34928,/opt/homebrew/bin/node server.js
2026-08-16T13:44:57+0700,83717,18.4,0.2,35232,/opt/homebrew/bin/node server.js
2026-08-16T13:44:59+0700,83717,3.9,0.3,50256,/opt/homebrew/bin/node server.js
2026-08-16T13:45:00+0700,83717,0.0,0.2,38448,/opt/homebrew/bin/node server.js
2026-08-16T13:45:01+0700,83717,0.0,0.1,14544,/opt/homebrew/bin/node server.js
2026-08-16T13:45:02+0700,83717,0.0,0.1,14560,/opt/homebrew/bin/node server.js
2026-08-16T13:45:04+0700,83717,0.0,0.1,14560,/opt/homebrew/bin/node server.js
2026-08-16T13:45:05+0700,83717,0.0,0.1,15744,/opt/homebrew/bin/node server.js
2026-08-16T13:45:06+0700,83717,0.0,0.1,15760,/opt/homebrew/bin/node server.js
2026-08-16T13:45:07+0700,83717,0.0,0.1,15760,/opt/homebrew/bin/node server.js
2026-08-16T13:45:08+0700,83717,0.0,0.1,14512,/opt/homebrew/bin/node server.js
2026-08-16T13:45:09+0700,83717,0.0,0.1,14512,/opt/homebrew/bin/node server.js
2026-08-16T13:45:10+0700,83717,0.0,0.1,14512,/opt/homebrew/bin/node server.js
2026-08-16T13:45:11+0700,83717,0.0,0.1,14512,/opt/homebrew/bin/node server.js
2026-08-16T13:45:14+0700,83717,0.0,0.1,14512,/opt/homebrew/bin/node server.js
2026-08-16T13:45:15+0700,83717,0.0,0.1,16224,/opt/homebrew/bin/node server.js
